randomID,wave,country,timeZone,age,years_over18,gender,employment,eduLevel,RecordedDate,duration,confounds,extraversion,agreeableness,conscientiousness,negEmotionality,openmindedness,igd,autoSatGen,autoFrusGen,compSatGen,compFrusGen,relSatGen,relFrusGen,needSatGen,needFrusGen,autoSatGames,autoFrusGames,compSatGames,compFrusGames,relSatGames,relFrusGames,needSatGames,needFrusGames,negAffect,posAffect,dep,genWb,playtimePrevDay,playtimePrevWeek,playtimePrev2Weeks,playtimeNextDay,playtimeNextWeek,playtimeNext2Weeks,playtimeWholeStudy,playtimeHomePrevDay,playtimeHomePrevWeek,playtimeHomePrev2Weeks,playtimeHomeNextDay,playtimeHomeNextWeek,playtimeHomeNext2Weeks,playtimeHomeWholeStudy,srPlayDay,srPlayWeek,srPlay2Weeks,displacement,isDropped,isInactive,isUntrustworthy,isCareless,failedAttentionCheck,otherPeopleShare,xboxShare,xboxShareWholeStudy,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_11,bfi_12,bfi_13,bfi_14,bfi_15,igd_1,igd_2,igd_3,igd_4,igd_5,igd_6,igd_7,igd_8,igd_9,bpnsfs_1,bpnsfs_2,bpnsfs_3,bpnsfs_4,bpnsfs_5,bpnsfs_6,bpnsfs_7,bpnsfs_8,bpnsfs_9,bpnsfs_10,bpnsfs_11,bpnsfs_12,bpnsfs_13,bpnsfs_14,bpnsfs_15,bpnsfs_16,bpnsfs_17,bpnsfs_18,bpnsfs_19,bpnsfs_20,bpnsfs_21,bpnsfs_22,bpnsfs_23,bpnsfs_24,bang_1,bang_2,bang_3,bang_4,bang_5,bang_6,bang_7,bang_8,bang_9,bang_10,bang_11,bang_12,bang_13,bang_14,bang_15,bang_16,bang_17,bang_18,bang_19,bang_20,bang_21,bang_22,bang_23,bang_24,dep_1,dep_2,dep_3,dep_4,dep_5,dep_6,dep_7,dep_8,wemwbs_1,wemwbs_2,wemwbs_3,wemwbs_4,wemwbs_5,wemwbs_6,wemwbs_7,wemwbs_8,wemwbs_9,wemwbs_10,wemwbs_11,wemwbs_12,wemwbs_13,wemwbs_14,displace_1,displace_2,displace_3,displace_4,affect_1,affect_2,affect_3,affect_4,affect_5,affect_6,affect_7,affect_8,affect_9,affect_10,playtimePrevWeek_lag1,playtimePrev2Weeks_lag1,playtimeHomePrevWeek_lag1,playtimeHomePrev2Weeks_lag1
415679,5,United States,NA,27,9,Man,Working full-time,Some University but no degree,NA,NA,NA,4,4.333333333333333,4.666666666666667,2.6666666666666665,5,1.4444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9911531,1,United States,NA,31,13,Man,Working full-time,Some Primary,2023-02-19T12:43:28Z,888,Almost got fired at my job. For no other reason than being visibly upset. For about 2 weeks I played less due to depression.,NA,NA,NA,NA,NA,NA,2.75,4,2.25,4.25,2.75,4,2.5833333333333335,4.083333333333333,6,4.333333333333333,5,4.333333333333333,5.333333333333333,4.666666666666667,5.444444444444444,4.444444444444444,1.2,3.2,3.3181818181818183,2.5,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,300,2100,4200,2.5,TRUE,TRUE,FALSE,FALSE,FALSE,NA,35,NA,4,4,3,5,4,2,4,4,3,5,4,1,4,1,4,3,4,2,3,2,3,2,4,1,3,4,2,5,2,5,3,3,3,5,3,3,3,4,3,4,2,4,2,5,3,2,2,5,7,6,7,5,4,4,5,5,6,5,4,4,4,5,4,2,6,3,6,4,5,4,5,4,4,3,1,3,4,4,3,2,2,3,3,3,2,3,3,3,2,3,2,2,2,2,1,1,4,4,3,4,3,4,2,1,1,1,1,2,NA,NA,NA,NA
1546347,3,United States,NA,47,29,Man,Working full-time,Prefer not to say,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5794965,5,United States,Central Time (US),28,10,Man,Working full-time,University Bachelors Degree,2023-04-21T15:08:52Z,254,N/A,3,4,2.6666666666666665,3.6666666666666665,3.6666666666666665,1.3333333333333333,5,1,5,1,4.5,1,4.833333333333333,1,6.333333333333333,1.3333333333333333,6,2.6666666666666665,6,2.6666666666666665,6.111111111111111,2.222222222222222,1.4,4,2.5272727272727273,4.071428571428571,0,2.3109824198552222,4.113417721518987,0,0,1.2807148175725986,0,0,10.364756980351602,8.20253164556962,0,0.02384500745156483,2.900967982129561,0,0,840,1140,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,85,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,3,1,5,1,7,6,5,6,2,1,1,1,6,6,6,5,4,2,2,1,6,5,6,6,4,1,3,2,2,2,2,2,1,2,1,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,4,4,4,4,4,1,2,2,1,1,5.854444444444444,3.910714285714286,6.14015873015873,9.244047619047619
6308464,1,United States,NA,22,4,Woman,Disabled,Completed Secondary School,2023-02-19T12:43:30Z,2609,NA,NA,NA,NA,NA,NA,NA,1.25,3.5,2.25,4.75,4,1.75,2.5,3.3333333333333335,3.6666666666666665,5.333333333333333,3.6666666666666665,5.666666666666667,2,5.333333333333333,3.1111111111111107,5.444444444444444,1,1.6,3.5727272727272736,2.4285714285714284,NA,NA,NA,0.6083333333333333,2.515476190476191,2.740560654924337,0,NA,NA,NA,0.6916666666666667,2.825,3.0620689655172417,0,60,600,1800,3.75,FALSE,FALSE,FALSE,FALSE,FALSE,NA,40,NA,2,1,2,4,5,1,1,4,4,5,3,1,5,1,4,5,2,5,3,2,1,1,5,1,2,5,4,1,1,5,1,4,4,1,1,5,1,1,4,4,4,4,1,4,4,1,3,5,5,3,2,3,5,4,7,5,5,4,2,3,6,5,6,5,1,1,1,4,7,5,4,7,3,4,4,2,4,1,4,3,2,2,2,2,3,3,1,3,3,2,2,2,4,3,1,5,4,5,1,3,2,1,1,1,1,1,1,1,NA,NA,NA,NA
318899,3,United States,NA,23,5,Man,Student,Some University but no degree,2023-03-25T03:04:28Z,400,NA,NA,NA,NA,NA,NA,NA,3.5,3,4.5,1,5,1,4.333333333333333,1.6666666666666667,2.6666666666666665,6.666666666666667,3.6666666666666665,3,1,1,2.444444444444444,3.555555555555556,1,3.2,2.463636363636364,4.071428571428571,3.4166666666666665,1.036228287841191,1.2979409575787646,7.991111111111111,5.785714285714286,4.511269841269841,0,3.6666666666666665,2.870471464019851,3.0013793103448276,9.241111111111111,6.952380952380952,5.523174603174604,0,60,600,1200,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,1,5,1,5,3,5,1,4,1,5,3,5,1,5,1,2,3,5,1,4,1,2,3,3,3,7,6,7,4,3,5,3,4,1,4,4,4,1,1,1,1,1,1,1,4,1,2,2,2,1,2,2,2,4,4,3,4,4,5,3,4,5,5,4,4,4,4,1,1,1,1,4,3,3,3,3,1,1,1,1,1,1.5595238095238098,1.4051103944430663,3.1322222222222225,2.3511386752666836
4480012,5,United States,NA,26,8,Man,Working full-time,University Bachelors Degree,NA,NA,NA,4.333333333333333,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.6666666666666665,2.111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4586999,1,United States,NA,24,6,Man,Unemployed and looking for work,Some University but no degree,2023-02-19T12:43:33Z,1340,NA,NA,NA,NA,NA,NA,NA,3.5,4,4.5,1.75,4,2.5,4,2.75,5.666666666666667,4.333333333333333,6.666666666666667,1.3333333333333333,5.333333333333333,3.6666666666666665,5.888888888888889,3.1111111111111107,1.2,3.2,2.6363636363636367,3.5,NA,NA,NA,5.416666666666667,8.321428571428573,5.959811461175888,0,NA,NA,NA,8.75,9.035714285714285,6.376581493425949,0,615,4830,9000,3.75,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,2,5,3,3,4,4,2,4,5,5,3,4,5,2,4,2,2,1,1,1,1,1,3,3,3,5,4,2,4,2,3,4,4,3,5,2,3,5,4,2,4,1,5,2,4,3,5,2,7,5,5,5,4,4,5,2,7,6,7,7,1,2,1,1,6,4,6,4,4,3,4,5,2,2,1,2,2,2,3,2,3,4,4,4,3,4,2,4,3,3,4,4,3,4,1,4,5,5,3,3,4,4,2,1,1,1,1,2,NA,NA,NA,NA
4970041,3,United Kingdom,NA,27,9,Man,Working full-time,"Graduate or professional degree (MA, MS, MBA, PhD, etc)",2023-03-24T19:42:52Z,919,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,3.5,2.25,3.5,2.0833333333333335,5,3.6666666666666665,5,5.333333333333333,4.333333333333333,5,4.777777777777778,4.666666666666667,1.8,2.8,2.8909090909090907,3.2857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1200,4.5,TRUE,TRUE,FALSE,FALSE,FALSE,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,4,2,3,2,4,2,4,2,3,2,4,2,4,2,3,2,2,3,4,2,5,5,5,5,2,4,5,5,5,5,5,5,5,6,5,4,5,5,6,2,5,5,5,6,2,2,2,3,3,3,3,2,4,4,2,4,3,4,4,4,2,3,2,3,4,3,5,3,6,4,3,3,3,3,2,1,1,2,3,2,0,0,0,0
3901779,5,United Kingdom,British Time (UK),37,19,Man,Working full-time,University Bachelors Degree,2023-04-22T12:51:19Z,233,NA,4,2.3333333333333335,1.3333333333333333,4.333333333333333,3.6666666666666665,1.5555555555555556,2.75,3.75,4,2.75,4.5,1.5,3.75,2.6666666666666665,4.333333333333333,6,3.3333333333333335,3,2.3333333333333335,3,3.3333333333333335,4,1.4,3.4,2.8181818181818183,3.357142857142857,0,0.6825232678386765,1.0799189873417723,0,0.5277297565822155,0.8041697691734921,0,0,0.6825232678386765,1.0859949367088608,0,0.5277297565822155,0.8279970215934475,0,30,360,720,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,80,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,1,4,2,4,4,4,1,4,3,1,4,5,2,4,2,4,4,4,2,4,4,5,3,5,5,7,5,6,6,2,4,4,5,2,2,5,5,1,3,2,4,1,5,3,6,2,2,2,2,3,3,2,2,2,2,4,4,4,4,1,3,4,4,4,4,4,3,1,1,1,1,4,4,3,2,4,1,2,1,1,2,1.4611507936507937,1.543234126984127,1.4730555555555556,1.5729960317460319
7182218,1,United States,NA,28,10,Woman,Working full-time,University Bachelors Degree,2023-02-20T12:27:01Z,834,"I wouldn't say there has been anything major in the past 2 weeks, but I do think when I'm happier I tend to play games better and when I'm frustrated it is reflected in my gameplay.",NA,NA,NA,NA,NA,NA,2.75,3.25,3.25,4.5,3.5,3.75,3.1666666666666665,3.8333333333333335,5.666666666666667,3,4.333333333333333,4.666666666666667,4.333333333333333,4.666666666666667,4.777777777777778,4.111111111111112,2,2.6,3.0727272727272728,2.857142857142857,NA,NA,NA,0,16.447579365079367,9.835772761101463,0,NA,NA,NA,0,19.388055555555557,12.294715951376832,0,180,840,1800,3.25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,70,NA,5,1,3,3,3,2,2,2,2,5,2,2,5,1,5,4,3,2,3,4,3,1,4,2,3,3,4,4,3,4,1,3,3,4,4,4,3,4,4,3,3,5,4,3,3,4,3,5,6,6,6,5,4,3,2,5,5,4,4,4,4,5,5,4,5,5,3,5,6,4,4,6,2,4,3,3,4,1,3,2,2,3,4,2,4,3,3,3,3,3,3,1,3,3,2,2,5,4,3,3,2,3,2,3,2,2,2,1,NA,NA,NA,NA
8748814,3,United States,NA,21,3,Man,Unemployed and looking for work,Some University but no degree,2023-03-22T22:14:38Z,246,NA,NA,NA,NA,NA,NA,NA,4.25,1,4.25,1.25,5,1,4.5,1.0833333333333333,6.333333333333333,1,5.333333333333333,1.3333333333333333,4,1,5.222222222222222,1.111111111111111,1,2.8,1.1090909090909087,4.142857142857143,4.258675958188153,4.668109181141438,5.09606549243364,4.839444444444444,5.547619047619048,4.44686507936508,0,4.676794425087108,9.015503722084368,7.608593401141158,6.922777777777778,6.416666666666667,5.256388888888889,0,765,2737,3025,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,1,5,1,4,1,5,1,4,1,4,1,5,1,4,2,4,1,5,1,4,1,6,6,5,7,1,1,1,5,4,6,6,5,1,1,2,1,4,4,4,4,1,1,1,1,1,1,1,3,1,1,1,1,5,4,3,4,5,5,3,4,4,5,5,3,5,3,1,1,1,1,4,3,3,2,2,1,1,1,1,1,5.523809523809524,3.3341602580004963,6.202380952380952,3.9176383031505835
2593658,5,United States,Central Time (US),22,4,Man,Self-employed,Some Secondary,2023-04-21T18:51:30Z,1235,NA,2.6666666666666665,3,2.6666666666666665,3.6666666666666665,2.3333333333333335,1.4444444444444444,5,1,5,1,5,1,5,1,7,1,7,1,4,1,6,1,1,3.8,1.7545454545454544,4.642857142857143,0,0,0.27341772151898736,0,0.09538002980625931,0.04765450483991065,0,0,0.012409513960703203,0.5225316455696203,0,0.1669150521609538,0.32941176470588235,0,0,60,240,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,1,1,4,4,4,4,1,1,1,1,1,2,1,1,1,1,1,1,4,4,4,5,4,5,5,5,4,5,5,5,5,5,1,1,1,1,4,4,3,4,4,1,1,1,1,1,0.5357142857142858,0.7202380952380951,1.0119047619047619,1.8452380952380953
9618726,1,United States,NA,29,11,Man,Working full-time,University Bachelors Degree,2023-02-20T12:27:05Z,891,There have not been any moments that have affected my wellbeing or gaming behavior.,NA,NA,NA,NA,NA,NA,4,1,5,1,5,1,4.666666666666667,1,7,1,7,1,7,1,7,1,1,4.4,1.1090909090909087,5,NA,NA,NA,0,0.17857142857142858,0.08930786405358473,0,NA,NA,NA,0,0.2738095238095238,0.14884644008930786,0,150,300,600,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,100,NA,4,4,4,5,1,5,1,1,5,1,1,5,5,1,5,1,1,1,1,1,1,1,1,1,5,1,5,1,5,1,5,1,5,1,5,1,1,1,5,1,5,1,5,1,5,1,5,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,4,4,4,1,1,1,1,1,NA,NA,NA,NA
6151476,3,United States,NA,40,22,Man,Working part-time,Some University but no degree,2023-03-22T21:59:10Z,620,I was out of town on the weekend of 10th-12th that's my usual game time but other than that no,NA,NA,NA,NA,NA,NA,3.75,3,4.25,1.25,4.5,1,4.166666666666667,1.75,7,3.3333333333333335,5.666666666666667,4,4,1.6666666666666667,5.555555555555556,3,1,3.4,1.6909090909090911,3.7857142857142856,0,1.4054590570719603,0.9049863557429919,0.25,1.130952380952381,0.9990079365079365,0,0,1.6674937965260548,1.1014636566608782,0.25,1.2738095238095235,1.2371031746031744,0,10,480,720,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,1,4,1,3,3,5,1,4,1,4,3,4,1,5,1,4,3,4,1,4,2,7,7,6,7,2,3,5,1,6,6,5,2,5,2,5,3,4,6,6,2,1,2,2,4,1,1,1,2,1,1,2,1,3,4,3,4,4,4,3,4,3,4,4,4,5,4,1,1,1,1,3,5,3,2,4,1,1,1,1,1,0.40476190476190477,1.3515256760109156,0.5357142857142858,1.3753411064252046
1089276,5,United States,Eastern Time (US),40,22,Man,Working full-time,University Bachelors Degree,2023-04-22T18:44:18Z,518,"I have been having to watch a dog for a family member more and more these last few weeks. I used to just watch him for a few hours a week but it has temporarily it has been a lot more than that. There are some days where I spend hours with him and I have to watch him carefully and am not able to play games then and it also adds stress. If he isn't watched he can get into trouble like eating part of a store receipt. He is also difficult to walk and I dread having to take him out for a walk with him pulling the leash and having to make sure he doesn't eat anything he shouldn't because if it is on the ground, he will try to eat it. Instead of playing games for 90 minutes - 2 hours a day or more, I have been playing for an hour at the most on many days.",3,2.6666666666666665,3.3333333333333335,3.6666666666666665,3.3333333333333335,2.4444444444444446,3.25,3,2.75,3.5,5,1.5,3.6666666666666665,2.6666666666666665,6,2.6666666666666665,6.333333333333333,2,4.666666666666667,1.3333333333333333,5.666666666666667,1.9999999999999998,3,3.4,3.5363636363636366,2.857142857142857,0,0.27300930713547056,0.4131645569620253,0,0.7511177347242922,0.7326880119136263,0,0,0.27300930713547056,0.4131645569620253,0,0.7749627421758569,0.7505584512285927,0,45,420,840,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,0,98,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,3,3,3,3,3,5,1,3,4,3,3,5,1,2,4,4,3,5,1,3,3,6,6,6,6,3,3,2,2,6,7,6,5,2,2,2,2,5,5,4,5,2,1,1,1,3,3,4,3,3,3,4,4,2,2,2,3,5,3,4,3,4,1,2,2,5,2,1,1,1,2,3,4,5,2,3,3,5,3,2,2,0.5476190476190476,0.8571428571428572,0.5476190476190476,0.9107142857142857
9393201,1,United States,NA,19,1,Man,Unemployed and looking for work,Completed Secondary School,2023-02-20T12:27:07Z,864,No but i’ve been trying to slow down as I feel like gaming for hours is wasting my time and makes a bit sad,NA,NA,NA,NA,NA,NA,4.25,1.75,4.25,3,4.5,2.75,4.333333333333333,2.5,5.666666666666667,4,6.666666666666667,5,2.6666666666666665,3.3333333333333335,5,4.111111111111112,1.4,1.8,2.090909090909091,3.5,NA,NA,NA,0,3.785714285714286,2.1195733068717444,0,NA,NA,NA,0.08333333333333333,4.178571428571429,2.3160506077896312,0,120,600,960,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,81,NA,5,1,3,4,2,4,4,4,4,4,4,3,5,2,4,3,1,4,4,3,3,1,4,1,5,2,5,1,5,3,4,1,4,2,4,3,4,1,4,4,4,3,4,3,5,4,4,3,5,5,6,7,3,3,6,6,7,7,6,5,5,5,5,1,3,5,2,3,5,3,2,1,1,3,1,2,1,2,1,1,4,4,3,3,3,3,4,3,4,4,4,3,4,3,1,3,1,3,3,1,2,2,1,1,1,1,2,2,NA,NA,NA,NA
6003509,3,United States,NA,36,18,Man,Working full-time,Some University but no degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8244483,5,United States,Central Time (US),36,18,Man,Disabled,University Bachelors Degree,2023-04-22T18:33:14Z,1077,There hasn't been any major events impacting my gaming but I've had less of an interest in playing Halo or Apex Legends lately. I'm just sick of the toxic communities and the games' centralization around microtransactions/skins. I don't have any real life friends to play with--I'm sure that contributes to my lack of interest. I still play everyday just not for as long.,3.3333333333333335,2.6666666666666665,3,4.333333333333333,3.6666666666666665,1.6666666666666667,3.5,3.5,4.5,1.25,4,2,4,2.25,3.3333333333333335,6.666666666666667,2,3,1,6.666666666666667,2.111111111111111,5.4444444444444455,1.2,4.4,3.372727272727273,3.0714285714285716,0,0.9183040330920372,1.6101265822784812,0,1.812220566318927,2.072970960536113,0,0,1.0423991726990691,1.810632911392405,0,2.014903129657228,2.299329858525689,0,30,600,1080,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,5,1,3,2,4,2,4,2,4,3,4,2,4,1,3,5,4,3,5,1,7,2,1,1,7,6,7,7,3,2,1,5,2,4,3,3,1,5,1,1,7,7,6,7,3,5,3,4,2,3,4,3,3,3,3,5,2,4,4,3,2,4,3,2,2,3,1,1,1,3,5,5,5,3,4,1,1,1,1,2,2.2738095238095237,3.113095238095238,2.547619047619047,3.4940476190476195
8476191,1,United States,NA,28,10,Non-binary,Working full-time,Some University but no degree,2023-02-20T12:27:11Z,667,Nothing that I can think of. Nothing as really changed the past couple weeks.,NA,NA,NA,NA,NA,NA,2,3,2.75,2.25,1.5,3.5,2.0833333333333335,2.9166666666666665,5,3.6666666666666665,5.333333333333333,3,2.3333333333333335,2.3333333333333335,4.222222222222222,3,1.6,2,3.018181818181818,2.5,NA,NA,NA,0,0.13095238095238096,0.06549243363929547,0,NA,NA,NA,0,0.13095238095238096,0.06549243363929547,0,0,120,900,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,60,NA,3,4,1,2,3,5,1,4,3,4,2,3,3,3,4,2,3,1,2,1,1,1,3,1,3,4,1,4,1,3,3,4,1,3,4,1,1,3,1,4,3,3,1,1,3,3,3,2,5,5,4,5,5,1,5,5,5,5,6,1,1,5,3,5,1,1,5,1,1,5,1,1,2,2,2,3,3,3,3,4,1,2,3,2,3,3,3,3,2,4,1,4,3,1,1,1,1,1,1,2,3,2,2,1,4,1,1,1,NA,NA,NA,NA
1507498,3,United States,NA,39,21,Man,Working part-time,University Bachelors Degree,2023-03-24T00:56:53Z,486,No majoy or even noteworthy events,NA,NA,NA,NA,NA,NA,4.5,1.25,4.5,1.25,5,1.25,4.666666666666667,1.25,7,1,5.333333333333333,1.3333333333333333,2.3333333333333335,2,4.888888888888888,1.4444444444444444,1,3.4,1.1090909090909087,4.142857142857143,0.5,0.9647642679900745,0.7323244852393948,0.9166666666666666,0.46428571428571425,0.619047619047619,0,0.5,0.9647642679900745,0.7978169188786902,0.9166666666666666,0.5357142857142858,0.6666666666666666,0,90,300,540,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5,1,5,1,5,1,5,1,5,1,4,1,5,1,3,1,5,2,5,2,5,2,7,7,6,7,1,1,1,1,4,6,6,7,1,2,1,1,1,4,5,1,1,4,1,1,1,1,1,1,1,1,1,1,5,5,4,5,3,5,2,3,3,5,4,5,4,5,1,1,1,3,2,5,5,2,3,1,1,1,1,1,0.5,0.4941701810965021,0.630952380952381,0.5120317539072191
